Thursday, January 13, 2022 11:54:24.766 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=167.94.146.22 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=44 TOS=0x00 PREC=0x00 TTL=37 ID=14086 PROTO=TCP SPT=39773 DPT=22894 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:54:23.638 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=167.248.133.74(scanner-12.ch1.censys-scanner.com) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=44 TOS=0x00 PREC=0x00 TTL=38 ID=16746 PROTO=TCP SPT=34181 DPT=94 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:53:59.318 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=192.241.218.24(zg-0104c-160.stretchoid.com) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=246 ID=54321 PROTO=TCP SPT=34759 DPT=1962 WINDOW=65535 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:53:48.758 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=47.96.132.151 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=241 ID=5741 PROTO=TCP SPT=42221 DPT=2375 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:53:40.602 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=205.185.115.220(bard.wopr.tech) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=44 TOS=0x00 PREC=0x00 TTL=247 ID=54321 PROTO=TCP SPT=38937 DPT=22 WINDOW=65535 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:53:22.850 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=92.63.197.71 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=243 ID=59589 PROTO=TCP SPT=55680 DPT=26000 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:53:22.090 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=167.94.145.17 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=44 TOS=0x00 PREC=0x00 TTL=42 ID=35297 PROTO=TCP SPT=59959 DPT=44865 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:53:20.522 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=89.248.165.248(recyber.net) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=240 ID=54321 PROTO=TCP SPT=47542 DPT=8080 WINDOW=65535 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:53:08.642 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=167.94.138.77(scanner-11.ch1.censys-scanner.com) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=44 TOS=0x00 PREC=0x00 TTL=43 ID=56221 PROTO=TCP SPT=35219 DPT=6000 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:53:02.301 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=101.35.86.155 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=60 TOS=0x00 PREC=0x00 TTL=52 ID=41700 DF PROTO=TCP SPT=56256 DPT=6379 WINDOW=29200 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:52:57.850 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=162.142.125.95(scanner-13.ch1.censys-scanner.com) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=44 TOS=0x00 PREC=0x00 TTL=44 ID=19759 PROTO=TCP SPT=61079 DPT=9674 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:52:45.454 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=89.248.165.248(recyber.net) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=245 ID=54321 PROTO=TCP SPT=59055 DPT=8443 WINDOW=65535 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:52:40.754 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=45.146.165.19 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=243 ID=53234 PROTO=TCP SPT=57489 DPT=3333 WINDOW=1024 RES=0x00 SYN URGP=0 
Thursday, January 13, 2022 11:52:36.314 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=81.177.165.82 DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=53 ID=54008 PROTO=TCP SPT=443 DPT=48343 WINDOW=16384 RES=0x00 ACK URGP=0 
Thursday, January 13, 2022 11:51:55.302 PM [WAN_LOCAL-default-D]IN=eth0 OUT= MAC=44:d9:e7:07:c1:d1:00:42:5a:9e:50:19:08:00 SRC=198.12.15.134(134.15.12.198.in-addr.arpa.static.cnservers.com) DST=123.456.789.012(ip123-456-789-012.ph.ph.cox.net) LEN=40 TOS=0x00 PREC=0x00 TTL=243 ID=41691 PROTO=TCP SPT=53876 DPT=3389 WINDOW=1024 RES=0x00 SYN URGP=0 
